the_geom,address,allzoning1,allzoning2,appbbl,appdate,areasource,assessland,assesstot,bbl,bldgarea,bldgclass,bldgdepth,bldgfront,block,borocode,bsmtcode,builtcode,builtfar,cb2010,cd,comarea,commfar,condono,council,ct2010,easements,edesignum,exemptland,exempttot,ext,facilfar,factryarea,firecomp,garagearea,healtharea,histdist,irrlotcode,landmark,landuse,lot,lotarea,lotdepth,lotfront,lottype,ltdheight,numbldgs,numfloors,officearea,otherarea,overlay1,overlay2,ownername,ownertype,plutomapid,policeprct,proxcode,resarea,residfar,retailarea,sanborn,schooldist,spdist1,spdist2,splitzone,strgearea,taxmap,tract2010,unitsres,unitstotal,version,xcoord,ycoord,yearalter1,yearalter2,yearbuilt,zipcode,zmcode,zonedist1,zonedist2,zonedist3,zonedist4,zonemap
0106000020E61000000100000001030000000100000007000000E04E6521E37B52C00225B96BEB5A4440F576DC4AE67B52C026C32ED5EA5A4440F599FAE4E67B52C0E40FFCD2F15A44401E685948E87B52C014844B40F85A44402CE09A33E57B52C0C55724DAF95A4440A3CE91DFE37B52C0F381C7ECF25A4440E04E6521E37B52C00225B96BEB5A4440,34 MEADOW STREET,M1-1,,3030300017,01/27/1997,7,126000,370350,3030300017,9272,E9,150.17,50.42,3030,3,5,,1.16,1007,301,9272,1,0,34,485,0,,0,0,,2.4,0,E206,0,900,,Y,,06,17,8000,150.17,150.42,3,,1,2,2000,0,,,"30 MEADOW ST., LLC",P,1,90,0,0,0,0,309 026,14,,,N,7272,31004,0485,0,1,15v1,1002025,198143,0,0,1960,11206,,M1-1,,,,13b
0106000020E61000000100000001030000000100000007000000D3D603C7DE7B52C08F3D72984E5B4440F8A531B1DE7B52C0C85A582A4E5B44408B6FB621E77B52C0716768164A5B44405FA17736E87B52C02164E88A4F5B444069D7CAA7E47B52C0DFA205B84F5B444039DE130EDF7B52C01A470BFF4F5B4440D3D603C7DE7B52C08F3D72984E5B4440,969 GRAND STREET,M1-1,,0,,7,138600,339750,3029240037,6665,E9,50,95,2924,3,0,,1.08,2000,301,6665,1,0,34,481,0,,0,0,,2.4,6165,E206,0,900,,Y,,06,37,6166,62.33,150,5,,3,2,500,0,,,THE ATTILIO FACCINATO,,1,90,0,0,0,0,309 027,14,,,N,0,31002,0481,0,3,15v1,1002050,199161,0,0,1920,11211,,M1-1,,,,13b
0106000020E61000000100000001030000000100000005000000B80AF216E57B52C0F948E9B8635C44402FE72131E67B52C0AD792C29635C4440F3172923E87B52C0CEE348D16B5C44406DFAF808E77B52C0AE0607616C5C4440B80AF216E57B52C0F948E9B8635C4440,122 BEADEL STREET,M1-1,,0,,7,5772,19606,3028430013,2000,B9,50,20,2843,3,2,E,1,3010,301,0,1,0,34,449,0,,0,0,,2.4,0,L146,0,900,,N,,01,13,2000,100,20,5,,1,2,0,0,,,LUIS F SANCHEZ,,1,94,3,2000,0,0,309 069,14,,,N,0,31001,0449,2,2,15v1,1002003,202296,0,0,1910,11222,,M1-1,,,,13a
0106000020E6100000010000000103000000010000000600000018E73E1FDB7B52C0644E14F1B25C4440AACC991BDB7B52C07A49BAE0B25C4440B1C4D456E67B52C029AD6911AD5C4440F06E573EE87B52C074A945BFB55C444035731D0ADD7B52C0F9A2F78ABB5C444018E73E1FDB7B52C0644E14F1B25C4440,66 CHERRY STREET,M3-1,,3028120001,03/12/1991,7,360000,1035450,3028120003,13330,F5,100,80,2812,3,0,E,0.67,4029,301,13330,2,0,34,449,0,,360000,1035450,,0,8000,L146,0,900,,N,,06,3,20000,100.75,200.17,5,,2,1,0,2130,,,NYS DOT,X,1,94,1,0,0,0,309 070,14,,,N,3200,31001,0449,0,3,15v1,1002086,203147,0,0,1930,11222,,M3-1,,,,13a
0106000020E610000001000000010300000001000000080000005D5FF33AE67B52C06A01667C1F5A44401FE2745BE67B52C05236E56F1F5A44403AD22582E67B52C0312B01611F5A44409477D645E77B52C02CBCA37B235A44402CC7CF5EE77B52C0CE2E7C72235A4440960C5E1FE87B52C02E59CC25285A4440849ECC95E77B52C0FFD4B85A285A44405D5FF33AE67B52C06A01667C1F5A4440,MOORE STREET,M1-2,,0,,7,9450,11700,3031090030,0,Z9,0,0,3109,3,5,,0,,301,0,2,0,34,485,0,,0,0,,4.8,0,E237,0,900,,Y,,,30,665,100,9.08,5,,0,0,0,0,,,VARET MOORE REALTY IN,P,1,90,0,0,0,0,309 007,14,,,N,0,31005,0485,0,0,15v1,0,0,0,0,0,11206,,M1-2,,,,13b
0106000020E6100000010000000103000000010000000500000073C4FBCBE47B52C0F9C97D1D805B44402B1C5B1EE57B52C0789E1BE9765B444041CFE217E87B52C0C6EDEB24775B4440F54684C5E77B52C0C4066159805B444073C4FBCBE47B52C0F9C97D1D805B4440,999 METROPOLITAN AVENUE,M1-1,,0,,7,67950,373950,3029130042,10000,E9,100,50.12,2913,3,0,,1.99,1000,301,10000,1,0,34,481,0,,0,0,,2.4,0,E206,0,900,,Y,,06,42,5033,100,50.12,5,,1,2,0,0,,,GLOW TIME LLC,,1,90,3,0,0,5000,309 027,14,,,N,5000,31002,0481,0,2,15v1,1002008,199671,2006,0,1920,11211,,M1-1,,,,13b
0106000020E61000000100000001030000000100000005000000D1C7DD9BE47B52C0BD19151C205A44405D5FF33AE67B52C06A01667C1F5A4440849ECC95E77B52C0FFD4B85A285A4440315ED515E67B52C017A46FEE285A4440D1C7DD9BE47B52C0BD19151C205A4440,212 MOORE STREET,M1-2,,0,,7,40500,48150,3031090031,0,Z9,0,0,3109,3,5,,0,2007,301,0,2,0,34,485,0,,0,0,,4.8,0,E237,0,900,,N,,,31,2850,100,28.5,5,,1,0,0,0,,,VARET MOORE REALTY IN,P,1,90,0,0,0,0,309 007,14,,,N,0,31005,0485,0,0,15v1,1002016,195852,0,0,0,11206,,M1-2,,,,13b
0106000020E6100000010000000103000000010000000600000088B0308CE47B52C05DCD5DBE725C4440C1D5F7B4E57B52C0E8DEF323725C44401DA4C282E77B52C019965C187A5C444035112AFFE67B52C064587E5B7A5C4440F44F5E59E67B52C08B5011B07A5C444088B0308CE47B52C05DCD5DBE725C4440,127 BEADEL STREET,M1-1,,0,,7,5626,19606,3028360033,1800,B9,50,20,2836,3,2,E,1,3000,301,0,1,0,34,449,0,,1610,1610,,2.4,0,L146,0,900,,N,,01,33,1800,90,20,5,,1,2,0,0,,,PATRICIA A SABARIN,,1,94,3,1800,0,0,309 069,14,,,N,0,31001,0449,2,2,15v1,1002013,202459,0,0,1910,11222,,M1-1,,,,13a
0106000020E6100000010000000103000000010000000500000049A61A34E77B52C046C0BB9AFD5C444062CCDE7FE77B52C0117F9312015D44401B9FD075E47B52C013C13A98015D4440FC16F729E47B52C0041A6420FE5C444049A61A34E77B52C046C0BB9AFD5C4440,26 VARICK STREET,M3-1,,0,,7,9029,30269,3026640007,2740,S2,48.33,32,2664,3,2,,1.55,1000,301,1200,2,0,33,593,0,,0,0,,0,0,L146,0,300,,N,,04,7,1764,48.33,36.5,5,,1,3,0,1200,,,TAI HSIN CHENG,,1,94,2,1540,0,0,304 066,14,,,N,0,30904,0593,2,3,15v1,1002015,203984,2003,2006,1931,11222,,M3-1,,,,13a
0106000020E6100000010000000103000000010000000A0000004C0CA9E8DE7B52C055941E03005D44403D87E6C3E27B52C076A9A403FA5C444055B863C6E27B52C02B2E5907FA5C44408B069A23E47B52C0B73735E8F75C4440B51E9817E77B52C0F71F074DFC5C444049A61A34E77B52C046C0BB9AFD5C4440FC16F729E47B52C0041A6420FE5C44401B9FD075E47B52C013C13A98015D4440AFF4D46FE07B52C0DC642349025D44404C0CA9E8DE7B52C055941E03005D4440,16 VARICK STREET,M3-1,,0,,7,103050,244800,3026640004,7022,F5,25,25,2664,3,5,,0.92,1000,301,7022,2,0,33,593,0,,0,0,,0,7022,L146,0,300,,Y,,06,4,7630,125.92,82,5,,1,1,0,0,,,TAI HSIN CHENG,P,1,94,0,0,0,0,304 066,14,,,N,0,30904,0593,0,1,15v1,1002062,203964,2008,2008,1931,11222,,M3-1,,,,13a
0106000020E61000000100000001030000000100000005000000671FB4F1E37B52C06824484E645C4440B80AF216E57B52C0F948E9B8635C44406DFAF808E77B52C0AE0607616C5C4440CBCBBAE3E57B52C09EDB64F66C5C4440671FB4F1E37B52C06824484E645C4440,124 BEADEL STREET,M1-1,,0,,7,5736,19606,3028430014,2000,B9,50,20,2843,3,2,E,1,3010,301,0,1,0,34,449,0,,5736,16315,,2.4,0,L146,0,900,,N,,01,14,2000,100,20,5,,1,2,0,0,,,JOHN J CURCIO,,1,94,3,2000,0,0,309 069,14,,,N,0,31001,0449,2,2,15v1,1002022,202303,0,0,1910,11222,,M1-1,,,,13a
0106000020E610000001000000010300000001000000050000005FA760C8E17B52C094A626671C5B44400D5597FFE47B52C0DF34699F1A5B44400FD280F1E67B52C0E6EDE6E3225B44403A811DB9E37B52C072B9B4A6245B44405FA760C8E17B52C094A626671C5B4440,325 TEN EYCK STREET,M1-2,,0,,7,101250,182250,3030210065,5631,E3,94.25,59.75,3021,3,5,,1,1001,301,5631,2,0,34,485,0,,0,0,,4.8,5631,E206,0,900,,N,,06,65,5631,94.25,59.75,5,,1,1,0,0,,,333 TEN EYCK RLTY COR,,1,90,0,0,0,0,309 026,14,,,N,0,31004,0485,0,1,15v1,1002044,198648,0,0,1949,11206,,M1-2,,,,13b
0106000020E6100000010000000103000000010000000500000079C7DDE0E47B52C08414CC99165A4440D2E687E4E47B52C0A0366398165A44403AD22582E67B52C0312B01611F5A44401FE2745BE67B52C05236E56F1F5A444079C7DDE0E47B52C08414CC99165A4440,VARET STREET,M1-2,,0,,4,414,414,3031090053,0,V1,0,0,3109,3,5,,0,,301,0,2,0,34,485,0,,0,0,,4.8,0,E237,0,900,,Y,,11,53,100,100,0.25,5,,0,0,0,0,,,VARET MOORE REALTY IN,P,1,90,0,0,0,0,309 007,14,,,N,0,31005,0485,0,0,15v1,0,0,0,0,0,11206,,M1-2,,,,13b
0106000020E6100000010000000103000000010000000600000087D2AD81E37B52C06F04E1A7385A44408F1A2DA2E37B52C0C8086C9B385A4440957A5927E57B52C07BE04B06385A4440AD36BA9FE67B52C095D34E10415A4440F4AF0FFAE47B52C0AA22E4B1415A444087D2AD81E37B52C06F04E1A7385A4440,242 SEIGEL STREET,M1-2,,0,,7,26100,26100,3031000039,0,Z9,0,0,3100,3,5,,0,2004,301,0,2,0,34,485,0,,0,0,,4.8,0,E237,0,900,,N,,,39,2850,100,28.5,5,,0,0,0,0,,,S&B MOORE LLC,P,1,90,0,0,0,0,309 030,14,,,N,0,31005,0485,0,0,15v1,1002034,196127,0,0,0,11206,,M1-2,,,,13b
0106000020E6100000010000000103000000010000000B0000001C553B7EE47B52C04841DA5AF75B4440C8DCB882E67B52C0D2EB503E005C44403B0DCF9BE47B52C00C8DFD3A015C4440E97C4504E57B52C02A3F3907035C4440454387D7E37B52C07A3749A3035C444026BFE965E37B52C07315BBAE015C4440C8B6340EE27B52C00D4F1561025C4440A33A5D53E27B52C074DEC591035C4440C268AB10E17B52C047623739045C444011FD84DEDE7B52C0538EEE6DFA5B44401C553B7EE47B52C04841DA5AF75B4440,387 VANDERVOORT AVENUE,M1-1,,0,,7,193950,436950,3028780024,10400,F4,100,100,2878,3,0,,0.96,4040,301,10400,1,0,34,449,0,,0,80550,,2.4,10400,L146,0,900,,Y,,06,24,10780,100,114,3,,1,1,0,0,,,"JOELOWE REALTY, LLC",,1,94,1,0,0,0,309 066,14,,,N,0,31001,0449,0,1,15v1,1002070,201116,2000,0,1920,11211,,M1-1,,,,13a
0106000020E61000000100000001030000000100000007000000D50526DFE17B52C05C686AAEBC5A4440977249B4E57B52C04A7528F4BB5A4440FAD41A69E67B52C0406CCDFEC45A4440FA2F36C0E37B52C083A81180C55A4440019BB075E47B52C09C403893CE5A44402E6B8149E37B52C0816417CDCE5A4440D50526DFE17B52C05C686AAEBC5A4440,310A SCHOLES STREET,M1-1,,0,,7,108450,201600,3030470014,2700,F9,90,30,3047,3,5,,0.3,1018,301,2700,1,0,34,485,0,,0,34740,,2.4,2700,E206,0,900,,N,,06,14,9020,200,20.08,4,,1,1,0,0,,,RK 299 MESEROLE LLC,,1,90,0,0,0,0,309 028,14,,,N,0,31004,0485,0,1,15v1,1002051,197618,1997,0,1920,11206,,M1-1,,,,13b
0106000020E61000000100000001030000000100000007000000336769FEE27B52C0CD643E53175A444079C7DDE0E47B52C08414CC99165A44401FE2745BE67B52C05236E56F1F5A44405D5FF33AE67B52C06A01667C1F5A4440D1C7DD9BE47B52C0BD19151C205A4440A2710579E47B52C0CD447C29205A4440336769FEE27B52C0CD643E53175A4440,215 VARET STREET,M1-2,,0,,7,31950,32400,3031090052,0,Z9,0,0,3109,3,5,,0,2007,301,0,2,0,34,485,0,,0,0,,4.8,0,E237,0,900,,N,,,52,3200,100,32,5,,1,0,0,0,,,VARET MOORE REALTY IN,P,1,90,0,0,0,0,309 007,14,,,N,0,31005,0485,0,0,15v1,1002041,195754,0,0,0,11206,,M1-2,,,,13b
0106000020E6100000010000000103000000010000000B00000049DEE93ADF7B52C0D2F23D0A8C5A4440ABAC33C0E57B52C05F413ECB8A5A4440A4004E5AE67B52C06387A567915A4440C157E555E47B52C04BDB41CA915A4440376A45A6E47B52C0B539F33C955A444099E66CF1E27B52C076F06090955A444030CC12C2E27B52C08A865488935A44402D348503E07B52C0BBE87C0E945A4440E8A5C788DF7B52C0D5C87ECA8E5A444057E3447BDF7B52C09A9C12CD8E5A444049DEE93ADF7B52C0D2F23D0A8C5A4440,325 JOHNSON AVENUE,M3-1,,0,,7,172800,513900,3030560230,12900,F9,77.17,113.75,3056,3,5,,1.28,1011,301,12900,2,0,34,485,0,,0,0,,0,12900,E237,0,900,,Y,,06,230,10100,77.17,113.75,5,,1,2,0,0,,,"RICHARD BART REALTY,",,1,90,0,0,0,0,309 028,14,,,N,0,31004,0485,0,1,15v1,1002072,197046,0,0,1970,11206,,M3-1,,,,13b
0106000020E61000000100000001030000000100000008000000047DD049E17B52C0E8DFB4C1DF5A444066C6B81BE17B52C09E5111A3DD5A444095506219E17B52C078A29187DD5A4440FD8D1C84E57B52C01A07DCA9DC5A4440390C0B86E57B52C022C092C0DC5A4440BF99D34AE67B52C049F849CDE55A4440FCF905DFE17B52C0E6FA579EE65A4440047DD049E17B52C0E8DFB4C1DF5A4440,318 STAGG STREET,M1-1,,3030380030,01/05/1999,7,32400,229050,3030380015,7500,E9,100,75,3038,3,5,,1,1008,301,7500,1,0,34,485,0,,0,0,,2.4,7500,E206,0,900,,N,,06,15,7500,100,75,5,,2,1,0,0,,,318 STAGG REALTY LLC,,1,90,0,0,0,0,309 026,14,,,N,0,31004,0485,0,1,15v1,1002056,197959,0,0,1920,11206,,M1-1,,,,13b
0106000020E6100000010000000103000000010000000500000025340972E37B52C0279E2B51735C444088B0308CE47B52C05DCD5DBE725C4440F44F5E59E67B52C08B5011B07A5C4440E6D59F3EE57B52C064A64F407B5C444025340972E37B52C0279E2B51735C4440,129 BEADEL STREET,M1-1,,0,,7,5917,19606,3028360032,1790,B9,50,19.5,2836,3,2,E,1.02,3000,301,0,1,0,34,449,0,,1610,1610,,2.4,0,L146,0,900,,N,,01,32,1755,90,19.5,5,,1,2,0,0,,,ELSIE MCCOMB,,1,94,2,1790,0,0,309 069,14,,,N,0,31001,0449,2,2,15v1,1002032,202466,0,0,1910,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000008000000690E0CF2CF7B52C02935C102AF5C4440B6D55F9CD07B52C0C5147994AB5C444034B2A0E9E37B52C032683802A25C4440F3B71C85E47B52C0A751DEC6A45C4440B1C4D456E67B52C029AD6911AD5C4440AACC991BDB7B52C07A49BAE0B25C4440BCF4C337D97B52C070C06266AA5C4440690E0CF2CF7B52C02935C102AF5C4440,95 ANTHONY STREET,M3-1,,3028120001,03/12/1991,7,175050,175050,3028120001,0,Z9,0,0,2812,3,5,,0,4029,301,0,2,0,34,449,0,,0,0,,0,0,L146,0,900,,Y,,,1,19860,78,68,3,,0,0,0,0,,,CARDINAL DEVELOPMENT,,1,94,0,0,0,0,309 070,14,,,N,0,31001,0449,0,0,15v1,1002153,203039,0,0,0,11222,,M3-1,,,,13a
0106000020E6100000010000000103000000010000000E00000097B16744E47B52C0EB8AA1985A5C44402FE72131E67B52C0AD792C29635C4440B80AF216E57B52C0F948E9B8635C4440671FB4F1E37B52C06824484E645C444033115FC3E27B52C0426D47E8645C44402B2B0FB2E17B52C09B827E73655C4440C08DE891E07B52C0F3AC4506665C44407E093F6BDF7B52C023AB5B9C665C4440F814AE50DE7B52C0D35C492C675C444011FFA82CDD7B52C0E98606C1675C44409F7F1DFBDB7B52C0805DAA5C685C44405E2693BFDA7B52C0C60C63FD685C4440B651DCD2D87B52C0AAC7D76C605C444097B16744E47B52C0EB8AA1985A5C4440,125 DIVISION PLACE,M1-1,,0,,7,315000,404550,3028430023,5800,E9,100,60,2843,3,0,,0.29,3010,301,5800,1,0,34,449,0,,0,0,,2.4,0,L146,0,900,,N,,06,23,20000,100,200,3,,1,1,0,0,,,"125 DIVISION PLACE,",,1,94,1,0,0,0,309 069,14,,,N,5800,31001,0449,0,1,15v1,1002124,202230,0,0,1940,11222,,M1-1,,,,13a
0106000020E6100000010000000103000000010000000600000034DFC1FAE27B52C033058DBC205A4440A2710579E47B52C0CD447C29205A4440D1C7DD9BE47B52C0BD19151C205A4440315ED515E67B52C017A46FEE285A44400248B874E47B52C0C9B9E78E295A444034DFC1FAE27B52C033058DBC205A4440,214 MOORE STREET,M1-2,,0,,7,40500,47700,3031090032,0,Z9,0,0,3109,3,5,,0,2007,301,0,2,0,34,485,0,,0,0,,4.8,0,E237,0,900,,N,,,32,2850,100,28.5,5,,0,0,0,0,,,VARET MOORE REALTY IN,P,1,90,0,0,0,0,309 007,14,,,N,0,31005,0485,0,0,15v1,1002043,195859,0,0,0,11206,,M1-2,,,,13b
0106000020E61000000100000001030000000100000009000000C2F7FD63CA7B52C07CBA3DF19E5B44404CDB9260D77B52C04E2D58BE985B444098B739EED77B52C0E6CF48369B5B4440529ABBACD97B52C0B08C3AFEA25B444055DEE98BE37B52C0B79EE7479E5B444067B7C712E67B52C0A081978DA95B444084E73E6FDA7B52C06B15D51BAF5B4440BB6B3B31CF7B52C0BAF49279B45B4440C2F7FD63CA7B52C07CBA3DF19E5B4440,340 MORGAN AVENUE,M1-1,,0,,7,822150,2743200,3029090106,89500,E9,400,120,2909,3,2,,1.1,4043,301,89500,1,0,34,449,0,,0,0,,2.4,89500,E206,0,900,,Y,,06,106,81250,400,130,4,,1,2,0,0,,,KG2 REALTY,,1,90,0,0,0,0,309 067,14,,,N,0,31002,0449,0,3,15v1,1002271,200148,0,0,1938,11211,,M1-1,,,,13a
0106000020E61000000100000001030000000100000014000000E00EF3EEDA7B52C0B10A4F6AAC5A44400093DB7DE17B52C032841202AE5A4440F6091C2DE57B52C04B872F57AD5A4440370CD1FBE57B52C0D80973ADB65A4440AE3D39F4E17B52C0EC745768B75A4440215B5EA3E17B52C0B6E402A4B65A4440AC6A8955E17B52C03BF977F1B55A4440BB248604E17B52C0D3C50C41B55A44404C1AF3BBE07B52C025505EAAB45A4440C6A08952E07B52C0D15AC0DAB35A4440A23583F2DF7B52C0B1131528B35A444063C50583DF7B52C0B544F063B25A44409FE893FDDE7B52C022339287B15A444089652292DE7B52C0E82C7DE0B05A4440C0335E19DE7B52C0E54EC22EB05A44407D167F91DD7B52C0CF168272AF5A44408F98A40FDD7B52C0801F47C9AE5A4440F807CD8EDC7B52C0CA17EE2AAE5A4440FA045CEBDB7B52C051B6C56EAD5A4440E00EF3EEDA7B52C0B10A4F6AAC5A4440,310 MESEROLE STREET,M1-1,,0,,7,270000,940500,3030560014,22800,E9,95,60,3056,3,5,,1.9,1011,301,22800,1,0,34,485,0,,0,0,E,2.4,0,E237,0,900,,Y,,06,14,12000,100,71.17,5,,2,5,0,0,,,JT TOWER LLC,P,1,90,0,0,0,0,309 028,14,,,N,22800,31004,0485,0,1,15v1,1002084,197425,0,0,1960,11206,,M1-1,,,,13b
0106000020E6100000010000000103000000010000000500000033115FC3E27B52C0426D47E8645C4440671FB4F1E37B52C06824484E645C4440CBCBBAE3E57B52C09EDB64F66C5C44403B3E66B5E47B52C0FD7A65906D5C444033115FC3E27B52C0426D47E8645C4440,126 BEADEL STREET,M1-1,,0,,7,4629,15823,3028430015,2000,B9,50,20,2843,3,2,E,1,3010,301,0,1,0,34,449,0,,0,0,,2.4,0,L146,0,900,,N,,01,15,2000,100,20,5,,1,2,0,0,,,PORZEZINSKA-ZACHARSKA,,1,94,3,2000,0,0,309 069,14,,,N,0,31001,0449,2,2,15v1,1002042,202309,0,0,1910,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000005000000ABA47552DF7B52C05D1DC10CE75944401DC82A20E27B52C0F4ECE39BE55944408F2C409CE57B52C0C88D6FC1F85944402A93B0BEE27B52C0E18F3BDBF9594440ABA47552DF7B52C05D1DC10CE7594440,FLUSHING AVENUE,M1-1,M1-2,3031230023,02/11/1997,7,118350,118350,3031230059,0,G7,0,0,3123,3,5,,0,2010,301,0,1,0,34,485,0,,0,0,,2.4,0,E237,0,900,,Y,,10,59,10750,217.5,50,5,,1,0,0,0,,,COOK STREET AND FLUSH,,1,90,0,0,0,0,309 007,32,,,Y,0,31005,0485,0,0,15v1,1002079,195270,0,0,0,11206,,M1-1,M1-2,,,13b
0106000020E61000000100000001030000000100000005000000AACAD053E07B52C0D6029671D45A4440669F8ABEE47B52C00476DF93D35A4440FD8D1C84E57B52C01A07DCA9DC5A444095506219E17B52C078A29187DD5A4440AACAD053E07B52C0D6029671D45A4440,311 SCHOLES STREET,M1-1,,3030380030,01/05/1999,7,117900,326250,3030380030,7475,F5,100,75,3038,3,5,,1,1008,301,7475,1,0,34,485,0,,0,0,,2.4,0,E206,0,900,,N,,06,30,7475,99.67,75,4,,1,1,0,0,,,311 SCHOLES REALTY LL,,1,90,0,0,0,0,309 026,14,,,N,7475,31004,0485,0,1,15v1,1002069,197858,0,0,1920,11206,,M1-1,,,,13b
0106000020E61000000100000001030000000100000008000000E6D77D65E17B52C083758A0A145B4440B2D05AF6E07B52C06E67FB10125B44405B0FA9A1E27B52C04043531B115B444086656B3FE17B52C03953CA230B5B4440AEA37AD6E27B52C031FE93510A5B4440160DD573E57B52C06B9FD60C165B444016C2303EE27B52C0F31729CF175B4440E6D77D65E17B52C083758A0A145B4440,,,,0,,0,0,0,3030290030,0,,0,0,3029,3,,,0,,301,0,0,0,0,,0,,0,0,,0,0,,0,0,,,,,30,0,0,0,,,0,0,0,0,,,,,3,0,,0,0,0,300 000,,,,,0,3,0000,0,0,15v1,0,0,0,0,0,0,,,,,,13b
0106000020E610000001000000010300000001000000090000004A664D43DE7B52C07CCAF98FF55A444035A83DA9DF7B52C02954FAD5F45A44400E6BFB79DF7B52C0392AFDFEF35A44403478D5EDDE7B52C0C70FBE33EC5A4440E04E6521E37B52C00225B96BEB5A4440A3CE91DFE37B52C0F381C7ECF25A44402CE09A33E57B52C0C55724DAF95A4440B0930ED2DF7B52C0245DF0A5FC5A44404A664D43DE7B52C07CCAF98FF55A4440,32 MEADOW STREET,M1-1,,3030300017,01/27/1997,7,166950,549000,3030300020,15128,F9,162,99.67,3030,3,5,,1.02,1007,301,15128,1,0,34,485,0,,0,0,,2.4,11400,E206,0,900,,N,,06,20,14850,150.17,99.67,1,,1,2,3728,0,,,DEBARD REALTY INC,,1,90,0,0,0,0,309 026,14,,,N,0,31004,0485,0,1,15v1,1002092,198165,0,0,1903,11206,,M1-1,,,,13b
0106000020E6100000010000000103000000010000000500000052DB754CE27B52C00C2DE9E9735C444025340972E37B52C0279E2B51735C4440E6D59F3EE57B52C064A64F407B5C44409D677218E47B52C050145FD67B5C444052DB754CE27B52C00C2DE9E9735C4440,131 BEADEL STREET,M1-1,,0,,7,6181,19905,3028360031,2000,B9,90,20.5,2836,3,2,E,1.08,3000,301,0,1,0,34,449,0,,1610,1610,,2.4,0,L146,0,900,,N,,01,31,1845,90,20.5,5,,1,2,0,0,,,RALPH J COLON,,1,94,2,2000,0,0,309 069,14,,,N,0,31001,0449,2,2,15v1,1002051,202472,0,0,1910,11222,,M1-1,,,,13a
0106000020E61000000100000001030000000100000005000000A2F0223CE07B52C0A822A6C17F5B4440CA0AFE27DE7B52C0583B1D5D765B44402B1C5B1EE57B52C0789E1BE9765B444073C4FBCBE47B52C0F9C97D1D805B4440A2F0223CE07B52C0A822A6C17F5B4440,1003 METROPOLITAN AVENUE,M1-1,,0,,7,170550,263700,3029130038,9487,E9,107.58,114.95,2913,3,0,,1,1000,301,9487,1,0,34,481,0,,0,0,,2.4,9487,E206,0,900,,Y,,06,38,9487,107.58,114.95,3,,1,1,0,0,,,T & D REALTY CORP,P,1,90,2,0,0,0,309 027,14,,,N,0,31002,0481,0,1,15v1,1002083,199663,0,0,1920,11211,,M1-1,,,,13b
0106000020E61000000100000001030000000100000005000000CDFF6CB7E17B52C0CFC27B57395A444087D2AD81E37B52C06F04E1A7385A4440F4AF0FFAE47B52C0AA22E4B1415A44406AA2CD2FE37B52C03A0F7F61425A4440CDFF6CB7E17B52C0CFC27B57395A4440,244 SEIGEL STREET,M1-2,,0,,7,45000,79650,3031000040,1500,F9,60,25,3100,3,5,,0.53,2004,301,1500,2,0,34,485,0,,0,0,,4.8,1500,E237,0,900,,N,,06,40,2850,100,28.5,5,,1,1,0,0,,,215 MOORE ST ACQUISIT,P,1,90,0,0,0,0,309 030,14,,,N,0,31005,0485,0,1,15v1,1002063,196134,0,0,1989,11206,,M1-2,,,,13b
0106000020E6100000010000000103000000010000000500000080571247E17B52C01BD7DC10265B4440F0379AA9E27B52C0DBCAFF4E255B4440EE1717ABE47B52C012E4BDD52D5B4440103B9148E37B52C0877D9D972E5B444080571247E17B52C01BD7DC10265B4440,332 MAUJER STREET,M1-2,,0,,7,26100,26100,3030210030,0,G7,0,0,3021,3,5,,0,1001,301,0,2,0,34,485,0,,0,0,,4.8,0,E206,0,900,,N,,10,30,2375,95,25,5,,1,0,0,0,,,TEN EYCK REALTY  LLC,P,1,90,0,0,0,0,309 026,14,,,N,0,31004,0485,0,0,15v1,1002068,198763,0,0,0,11206,,M1-2,,,,13b
0106000020E61000000100000001030000000100000006000000839A4F5FDE7B52C0D6904C68595B4440D3D603C7DE7B52C08F3D72984E5B444039DE130EDF7B52C01A470BFF4F5B444069D7CAA7E47B52C0DFA205B84F5B444076866E46E47B52C0DBE2C2DE595B4440839A4F5FDE7B52C0D6904C68595B4440,366 DEVOE STREET,M1-1,,3029240019,10/01/1991,7,150750,241200,3029240021,9360,G9,80,70,2924,3,0,,0.84,2000,301,9360,1,0,34,481,0,,0,0,,2.4,0,E206,5600,900,,Y,,07,21,11166,116.7,100,5,,1,2,3760,0,,,ALOIS PUTRE JR,,1,90,2,0,0,0,309 027,14,,,N,0,31002,0481,0,3,15v1,1002092,199238,0,0,1989,11211,,M1-1,,,,13b
0106000020E610000001000000010300000001000000050000002B2B0FB2E17B52C09B827E73655C444033115FC3E27B52C0426D47E8645C44403B3E66B5E47B52C0FD7A65906D5C4440D85215A4E37B52C086E29D1B6E5C44402B2B0FB2E17B52C09B827E73655C4440,128 BEADEL STREET,M1-1,,0,,7,5736,19606,3028430016,2000,B9,50,20,2843,3,2,E,1,3010,301,0,1,0,34,449,0,,1610,1610,,2.4,0,L146,0,900,,N,,01,16,2000,100,20,5,,1,2,0,0,,,GRACE DELGADO,,1,94,3,2000,0,0,309 069,14,,,N,0,31001,0449,2,2,15v1,1002061,202316,0,0,1910,11222,,M1-1,,,,13a
